oxygen,pressure,temperature,vibration,solar_intensity
21.0,101.26,22.0,0.02,143.23
20.99,101.35,21.95,0.0226,141.46
20.99,101.34,22.07,0.0222,140.19
20.99,101.29,21.98,0.0176,139.56
21.0,101.35,21.94,0.0204,137.51
21.01,101.25,22.03,0.0223,136.74
20.98,101.33,21.92,0.0229,135.2
20.99,101.3,21.91,0.0198,133.8
20.99,101.28,21.96,0.022,133.06
20.99,101.28,21.91,0.0179,131.48
20.99,101.28,21.92,0.0211,130.53
21.02,101.26,21.98,0.0208,129.75
21.0,101.25,21.96,0.02,128.07
20.99,101.34,21.96,0.0224,127.03
21.0,101.3,22.06,0.0218,125.74
21.02,101.32,22.02,0.0174,124.28
20.98,101.32,22.05,0.0221,123.34
21.0,101.27,21.94,0.0218,122.63
20.99,101.33,22.04,0.0171,121.3
21.01,101.27,21.92,0.022,119.82
21.01,101.32,22.06,0.0211,119.55
21.0,101.27,22.03,0.019,118.76
21.01,101.26,22.03,0.0176,117.43
21.02,101.27,22.02,0.0193,116.96
21.0,101.32,21.97,0.0227,115.27
21.01,101.27,21.9,0.0172,114.58
20.99,101.32,21.93,0.0201,114.07
20.99,101.32,21.92,0.0183,113.63
21.0,101.26,22.01,0.0221,113.31
21.01,101.3,21.91,0.0179,112.21
21.0,101.32,21.97,0.019,111.7
21.0,101.34,22.0,0.0174,111.62
21.02,101.3,21.91,0.0194,110.81
21.0,101.33,21.97,0.0205,110.51
21.0,101.27,22.05,0.0227,110.37
20.99,101.28,21.9,0.02,109.97
21.01,101.33,22.05,0.0197,110.54
21.0,101.33,22.07,0.0183,109.69
21.01,101.32,22.07,0.0183,110.48
21.0,101.28,22.03,0.0202,109.83
20.99,101.3,22.03,0.0218,109.68
20.98,101.27,22.02,0.0199,110.45
20.99,101.29,22.02,0.0175,110.86
20.98,101.29,21.97,0.019,111.12
21.0,101.35,22.04,0.0195,110.86
20.99,101.28,21.9,0.0204,111.86
20.98,101.31,21.91,0.0209,112.39
20.99,101.31,22.0,0.0228,112.14
21.01,101.35,21.91,0.017,113.06
21.0,101.28,21.99,0.017,113.56
20.99,101.34,22.06,0.0198,114.3
21.0,101.3,21.95,0.0178,115.36
21.01,101.28,22.04,0.0219,116.31
20.98,101.32,21.93,0.019,117.21
21.0,101.33,22.02,0.0208,118.0
20.98,101.33,21.92,0.0189,118.7
20.99,101.31,21.92,0.0179,120.02
21.02,101.32,22.05,0.0177,120.6
20.99,101.33,21.94,0.0175,122.12
21.01,101.32,21.97,0.0175,122.32
21.0,101.27,22.02,0.0179,124.21
21.0,101.28,21.97,0.0208,124.78
21.0,101.33,21.98,0.0183,126.65
21.0,101.28,21.97,0.0175,126.96
21.0,101.33,21.92,0.0206,128.95
20.99,101.34,22.03,0.0199,129.51
21.0,101.35,22.08,0.0222,130.9
21.0,101.27,22.01,0.021,132.08
21.01,101.28,22.08,0.0177,133.36
20.98,101.29,21.97,0.0189,134.61
20.99,101.3,22.01,0.0186,136.03
21.02,101.28,21.91,0.0178,136.97
20.99,101.35,22.06,0.0228,138.07
20.99,101.28,22.06,0.0229,139.48
21.01,101.31,22.01,0.0217,140.85
21.0,101.34,21.96,0.02,142.19
21.0,101.28,22.02,0.0209,142.89
20.99,101.31,21.99,0.018,144.84
20.99,101.32,21.93,0.0174,146.06
21.01,101.28,21.97,0.0213,146.47
21.01,101.31,21.98,0.0228,147.66
20.99,101.29,21.96,0.0171,149.19
20.98,101.32,21.99,0.0176,149.8
21.0,101.27,21.96,0.0206,151.08
21.01,101.29,21.98,0.0195,151.76
21.0,101.3,21.94,0.0218,153.12
21.02,101.34,21.99,0.0207,153.63
20.98,101.27,21.99,0.0177,154.46
20.99,101.31,21.92,0.0172,154.75
21.0,101.29,21.93,0.0177,156.04
20.98,101.27,21.95,0.0187,156.17
21.0,101.34,21.93,0.0196,157.25
20.99,101.31,21.99,0.0219,157.85
20.98,101.31,22.05,0.0193,157.97
20.99,101.28,22.09,0.022,158.68
21.01,101.31,22.01,0.0224,159.4
21.0,101.31,21.98,0.0227,158.92
21.01,101.34,22.08,0.0226,159.36
21.0,101.27,21.91,0.0204,159.85
21.02,101.27,21.96,0.0202,160.34
21.0,101.29,21.96,0.0173,159.56
21.0,101.26,22.0,0.0228,159.95
20.98,101.34,22.01,0.0194,159.68
21.0,101.33,22.07,0.0201,159.35
20.98,101.32,21.95,0.0216,159.65
21.0,101.34,22.08,0.0223,159.27
21.0,101.34,21.92,0.0212,158.87
21.0,101.26,22.09,0.0223,159.05
20.99,101.34,21.98,0.0205,158.25
20.98,101.32,21.91,0.021,157.41
20.99,101.27,22.02,0.0179,157.15
21.01,101.28,22.08,0.0196,157.08
21.01,101.28,21.94,0.0181,156.21
20.99,101.31,22.09,0.0173,155.34
20.99,101.28,21.95,0.0188,154.87
20.99,101.28,22.03,0.0198,153.96
21.0,101.34,21.98,0.0177,152.63
21.01,101.28,22.04,0.0174,152.29
21.0,101.29,22.09,0.0218,150.86
21.02,101.26,21.95,0.0175,149.72
21.01,101.34,22.07,0.022,149.64
21.01,101.27,21.95,0.0221,147.71
21.01,101.32,21.92,0.0175,146.87
21.02,101.3,21.95,0.0211,145.41
21.01,101.29,22.03,0.0201,144.42
21.01,101.31,22.05,0.0207,143.96
21.0,101.33,21.91,0.0179,142.87
20.99,101.27,22.0,0.0173,141.23
21.01,101.26,21.98,0.0207,140.24
21.0,101.27,21.99,0.022,139.16
21.0,101.34,21.99,0.0181,137.97
20.99,101.34,22.0,0.0184,136.2
21.01,101.25,21.93,0.0184,135.29
21.01,101.34,22.03,0.0181,133.28
21.01,101.35,22.06,0.0192,132.26
20.99,101.32,21.94,0.0211,131.05
20.98,101.33,21.92,0.0174,130.36
21.01,101.32,21.92,0.0177,128.42
21.01,101.25,22.04,0.0183,127.73
21.01,101.33,22.02,0.0212,126.05
21.01,101.31,21.91,0.0227,125.01
21.01,101.26,22.04,0.0195,123.97
20.99,101.29,21.92,0.0179,123.27
21.01,101.32,21.9,0.0184,122.4
21.0,101.3,21.93,0.0175,120.71
21.01,101.33,22.1,0.0212,120.06
20.99,101.35,21.9,0.0193,119.35
20.98,101.26,21.98,0.018,118.01
20.99,101.28,21.93,0.0182,116.82
21.01,101.25,21.9,0.0222,116.68
21.0,101.3,22.04,0.0224,115.18
20.98,101.33,22.06,0.0208,114.75
20.99,101.26,21.95,0.0205,113.9
21.02,101.32,22.0,0.0197,112.88
20.99,101.28,22.08,0.0207,113.08
21.0,101.31,22.07,0.0198,112.66
21.0,101.29,21.9,0.0188,111.92
21.02,101.31,21.93,0.0183,111.12
20.99,101.31,21.94,0.018,110.93
21.0,101.33,22.1,0.0185,110.31
21.01,101.28,21.99,0.0206,110.14
21.02,101.33,22.04,0.0221,110.28
20.99,101.3,22.0,0.0187,110.48
21.0,101.33,22.05,0.0194,110.28
21.01,101.3,21.99,0.0226,109.9
21.01,101.26,21.91,0.0179,110.54
21.01,101.32,22.06,0.0215,109.75
20.99,101.34,22.05,0.0224,110.05
21.0,101.32,22.07,0.0212,110.3
21.0,101.34,22.03,0.0217,111.38
21.01,101.3,22.03,0.0183,111.39
20.99,101.31,21.95,0.0173,112.26
20.99,101.34,22.09,0.0206,112.65
21.02,101.29,21.96,0.0194,112.87
21.01,101.28,21.98,0.0213,113.54
20.99,101.25,22.05,0.021,113.61
21.0,101.31,22.05,0.0192,114.99
21.02,101.26,22.0,0.0217,115.38
21.01,101.3,21.97,0.018,116.35
21.02,101.31,21.99,0.023,117.06
20.99,101.34,22.02,0.0187,118.22
20.99,101.3,21.9,0.0187,118.92
20.99,101.3,22.03,0.0188,119.93
20.98,101.31,21.91,0.0226,120.77
21.0,101.32,21.96,0.0202,121.68
21.0,101.26,21.95,0.0208,123.56
21.0,101.3,22.05,0.0211,123.87
20.99,101.34,21.94,0.0189,125.28
21.0,101.26,22.08,0.0185,126.92
21.0,101.3,21.99,0.0184,127.76
21.01,101.3,21.98,0.0191,128.68
20.98,101.3,22.03,0.0207,130.36
20.98,101.28,21.96,0.0199,131.7
21.02,101.26,21.94,0.0176,133.14
21.01,101.29,21.94,0.02,133.5
20.99,101.31,21.91,0.0187,135.5
21.01,101.27,22.0,0.0221,136.5
21.0,101.34,22.08,0.0206,137.2
20.99,101.32,22.03,0.0196,138.45
21.01,101.27,21.94,0.0215,140.0
21.01,101.28,21.95,0.0201,141.32
20.99,101.33,22.07,0.0217,143.03
21.0,101.32,22.07,0.0217,143.53
20.99,101.29,21.98,0.0177,144.81
20.98,101.34,22.06,0.0178,146.22
21.02,101.32,21.95,0.0201,147.47
20.99,101.26,22.0,0.0229,148.56
20.99,101.29,22.01,0.0208,149.1
20.99,101.28,21.96,0.0215,150.72
20.99,101.31,22.08,0.0174,151.05
20.99,101.31,21.98,0.0222,151.79
20.99,101.29,21.99,0.0174,153.04
20.98,101.34,22.02,0.0184,153.5
21.01,101.29,21.96,0.0176,155.18
21.0,101.32,22.07,0.0215,155.13
21.01,101.34,22.07,0.0197,156.04
21.02,101.33,21.95,0.0187,156.48
20.98,101.29,21.93,0.0178,157.24
21.01,101.28,21.94,0.0221,157.73
21.0,101.31,22.09,0.0198,158.28
20.98,101.31,21.96,0.0225,158.93
20.99,101.29,22.04,0.0172,158.85
21.0,101.26,22.02,0.0171,159.11
20.99,101.3,22.07,0.0225,160.09
21.0,101.3,22.1,0.0203,159.86
21.0,101.35,22.04,0.0216,160.24
21.02,101.33,21.92,0.0171,159.89
20.99,101.28,22.06,0.0187,159.6
20.99,101.32,21.9,0.0174,159.46
21.01,101.34,22.08,0.0185,159.62
21.01,101.29,22.05,0.0176,159.56
21.02,101.27,22.08,0.0188,159.0
21.01,101.31,21.97,0.0213,158.68
20.98,101.26,22.09,0.0181,158.43
20.98,101.33,22.0,0.0206,158.33
21.01,101.33,21.94,0.0204,157.83
21.0,101.31,22.03,0.0197,157.16
21.02,101.28,21.95,0.0204,156.22
21.01,101.34,21.91,0.0216,155.5
21.02,101.29,21.92,0.0194,155.12
20.98,101.3,21.95,0.0227,154.74
21.02,101.32,21.99,0.0199,153.83
20.99,101.3,22.1,0.0219,152.91
20.99,101.27,22.04,0.0201,151.68
21.01,101.26,22.01,0.0219,151.0
21.0,101.27,21.95,0.0191,149.89
21.0,101.3,21.95,0.019,149.15
21.0,101.31,22.04,0.0181,147.51
20.99,101.28,21.91,0.0189,146.72
21.01,101.33,21.99,0.0219,145.45
21.0,101.33,21.91,0.0181,144.34
20.99,101.31,22.06,0.0219,143.39
21.0,101.33,22.02,0.0179,141.6
21.01,101.33,22.03,0.0182,140.92
21.0,101.32,21.98,0.0211,139.19
21.01,101.27,21.99,0.0172,138.44
21.0,101.26,21.96,0.0214,137.2
21.02,101.34,21.92,0.0185,136.12
20.99,101.32,22.0,0.0188,134.95
21.01,101.33,22.0,0.0188,133.78
21.0,101.3,22.07,0.0226,132.08
21.0,101.3,21.94,0.0181,130.43
20.99,101.25,21.95,0.0201,129.55
21.0,101.27,21.93,0.0208,128.13
20.99,101.32,22.08,0.022,127.5
20.99,101.34,22.07,0.0229,125.67
21.02,101.3,21.93,0.0184,124.9
21.0,101.31,22.0,0.0182,123.43
20.99,101.29,21.97,0.0202,122.7
20.99,101.3,22.03,0.022,121.83
21.02,101.25,22.07,0.02,120.22
20.98,101.27,22.01,0.0217,119.55
21.0,101.33,22.01,0.0224,118.35
20.98,101.28,22.04,0.0218,117.63
20.98,101.33,22.07,0.0192,117.16
20.99,101.31,21.98,0.0217,115.8
20.99,101.29,22.08,0.0208,115.51
21.02,101.27,21.93,0.0176,114.49
21.01,101.26,22.06,0.0196,113.63
20.99,101.26,21.94,0.0177,113.12
21.01,101.33,22.02,0.0217,112.78
21.0,101.26,21.96,0.0175,111.72
20.99,101.29,22.0,0.021,111.7
20.98,101.31,22.04,0.0214,111.12
21.01,101.26,22.07,0.019,110.55
20.99,101.34,22.02,0.0182,110.54
21.0,101.33,22.09,0.0183,110.5
20.99,101.28,22.06,0.019,109.66
21.0,101.3,22.06,0.0171,110.06
21.0,101.26,21.96,0.0189,110.23
21.0,101.3,22.06,0.019,110.12
21.0,101.35,22.09,0.0209,109.65
21.0,101.26,22.07,0.0194,110.28
20.99,101.26,22.07,0.0227,110.36
20.98,101.32,21.95,0.02,111.0
21.02,101.29,21.95,0.0185,110.79
21.01,101.29,21.97,0.0177,111.81
21.0,101.31,22.03,0.02,111.65
21.0,101.32,22.09,0.0176,112.33
20.99,101.3,22.01,0.0229,113.24
21.01,101.25,22.06,0.0217,113.93
20.99,101.27,21.92,0.0202,114.22
21.0,101.29,22.06,0.0177,114.53
21.02,101.28,21.99,0.0214,116.08
21.0,101.3,22.04,0.0173,116.15
20.98,101.34,21.95,0.0219,117.94
20.99,101.26,21.99,0.0194,118.15
20.99,101.33,22.07,0.0188,119.64
20.99,101.31,21.97,0.0207,120.15
21.01,101.31,22.08,0.0209,121.58
21.01,101.31,22.09,0.0183,122.6
21.0,101.25,21.97,0.0223,123.97
21.0,101.29,22.0,0.0217,124.22
21.01,101.29,21.91,0.0212,126.08
21.02,101.26,22.07,0.0171,126.57
21.01,101.35,21.9,0.0199,128.5
20.99,101.28,22.03,0.0189,129.9
21.0,101.26,22.04,0.0219,130.79
20.99,101.26,22.09,0.0186,131.54
21.01,101.33,21.98,0.0229,133.08
21.0,101.25,21.92,0.0205,134.76
21.0,101.26,21.93,0.0182,135.68
21.01,101.26,21.92,0.0171,137.12
20.99,101.3,21.98,0.0189,137.83
21.0,101.33,21.99,0.0186,138.98
21.02,101.27,21.92,0.0186,140.06
21.0,101.34,21.94,0.0213,142.15
20.99,101.26,22.01,0.022,142.66
21.01,101.29,22.08,0.0224,144.38
20.99,101.34,22.06,0.0208,145.18
21.01,101.3,22.0,0.0215,146.17
20.99,101.28,21.98,0.0185,147.93
20.99,101.35,22.03,0.0214,148.71
21.0,101.32,22.08,0.0189,149.99
21.02,101.32,21.98,0.0212,150.51
21.01,101.35,21.96,0.018,151.54
21.0,101.33,22.03,0.0221,152.19
20.99,101.32,22.06,0.0206,153.39
21.0,101.28,22.0,0.0223,154.22
20.99,101.3,22.08,0.018,154.48
20.99,101.34,21.9,0.0197,155.67
21.01,101.29,21.93,0.0189,156.52
21.01,101.33,22.0,0.0201,156.96
20.99,101.33,21.98,0.0171,157.1
21.01,101.29,21.93,0.0197,157.98
20.99,101.29,21.98,0.0202,158.46
20.98,101.34,21.95,0.021,158.97
20.98,101.28,22.1,0.0199,159.15
21.01,101.27,21.91,0.0194,159.18
21.01,101.28,22.01,0.0187,159.6
20.99,101.35,22.0,0.0221,159.98
21.0,101.32,22.09,0.0185,160.01
21.01,101.25,21.98,0.0217,160.08
21.02,101.3,22.01,0.0212,159.88
20.99,101.26,22.1,0.0207,160.17
21.0,101.26,22.01,0.0179,159.43
20.98,101.27,21.98,0.0219,159.62
21.0,101.29,21.94,0.02,159.39
21.0,101.3,22.1,0.0225,158.96
20.99,101.28,21.94,0.0213,158.42
21.0,101.26,22.03,0.021,157.92
21.02,101.34,21.97,0.0196,157.02
21.02,101.3,21.99,0.0171,156.69
20.98,101.35,21.9,0.0181,155.96
21.01,101.31,21.92,0.0171,155.09
21.0,101.35,21.9,0.0184,155.27
21.01,101.26,22.09,0.0222,154.41
21.02,101.27,21.93,0.018,153.32
21.0,101.34,22.04,0.0223,152.53
20.98,101.29,21.98,0.021,151.05
20.99,101.31,21.96,0.0219,150.42
20.99,101.27,21.96,0.0226,149.8
21.02,101.31,21.98,0.0197,148.82
21.0,101.25,21.92,0.0218,147.55
20.98,101.28,22.03,0.0189,145.97
20.98,101.32,21.91,0.0192,145.03
21.02,101.31,22.07,0.0206,143.83
20.99,101.27,21.96,0.0227,142.38
20.99,101.34,21.91,0.02,141.44
20.99,101.26,22.05,0.0211,140.51
20.99,101.26,22.09,0.0197,139.52
21.0,101.26,22.08,0.0212,137.52
21.01,101.32,22.08,0.0179,136.2
20.98,101.27,22.04,0.0175,135.13
21.01,101.28,22.03,0.0193,133.86
21.0,101.34,21.99,0.0221,132.68
21.02,101.28,22.04,0.0215,131.51
21.01,101.34,21.9,0.0228,130.49
21.02,101.32,22.08,0.0194,129.49
21.0,101.3,21.91,0.0227,127.58
20.99,101.27,22.02,0.0204,127.23
21.01,101.33,22.04,0.0209,126.0
21.0,101.34,21.96,0.0196,124.18
21.01,101.32,22.07,0.0206,123.43
21.01,101.32,22.02,0.0179,121.89
21.01,101.29,22.05,0.0184,121.29
20.99,101.33,21.93,0.0179,120.62
20.98,101.3,22.08,0.0171,119.68
20.99,101.26,21.97,0.0195,118.33
21.0,101.25,21.99,0.0177,116.88
20.99,101.32,21.94,0.0211,117.0
20.98,101.32,22.05,0.0206,115.87
21.01,101.26,22.02,0.0186,114.68
21.0,101.33,21.98,0.0187,113.87
20.99,101.33,22.06,0.0223,113.54
20.99,101.33,21.94,0.0195,113.09
20.98,101.28,22.04,0.0216,112.67
20.98,101.29,21.95,0.0224,111.91
21.01,101.3,22.01,0.0222,110.96
21.0,101.27,22.04,0.0214,110.67
20.99,101.28,22.1,0.0192,110.29
21.01,101.35,21.96,0.0213,110.51
21.0,101.3,22.01,0.0209,110.72
21.01,101.31,21.93,0.018,110.49
21.02,101.25,22.04,0.0178,110.17
20.98,101.28,22.04,0.0214,109.59
21.0,101.31,22.05,0.0201,109.55
21.01,101.35,22.06,0.0187,109.75
20.99,101.35,22.03,0.0175,109.97
20.99,101.34,22.01,0.0179,110.29
21.01,101.33,21.93,0.0219,111.31
21.01,101.34,22.0,0.022,110.75
20.99,101.25,22.06,0.0203,111.4
21.0,101.29,22.08,0.021,111.86
20.99,101.31,22.06,0.0183,112.31
20.99,101.33,21.96,0.0184,112.83
20.98,101.27,21.96,0.0212,114.12
20.99,101.26,22.01,0.0172,114.45
21.01,101.33,21.92,0.0201,114.97
20.98,101.26,22.0,0.0201,115.76
21.0,101.3,21.98,0.0212,116.87
21.0,101.27,22.09,0.0174,117.61
20.99,101.34,22.06,0.0228,118.3
21.01,101.26,21.93,0.019,119.68
20.98,101.31,21.98,0.0197,121.09
21.01,101.33,22.09,0.0219,121.84
21.02,101.32,22.0,0.0218,122.57
21.0,101.32,21.93,0.0188,124.1
21.0,101.29,22.06,0.0186,124.91
20.98,101.34,21.96,0.0213,125.86
20.99,101.33,22.04,0.0213,127.46
20.99,101.26,22.01,0.0221,128.9
21.0,101.28,21.97,0.0212,130.13
21.01,101.29,21.97,0.0222,130.78
20.98,101.31,21.92,0.0209,132.67
20.99,101.34,22.06,0.0219,133.31
20.99,101.32,21.9,0.0228,134.58
20.98,101.27,21.97,0.0187,135.96
20.98,101.31,21.92,0.0176,137.51
21.01,101.27,22.02,0.0213,138.19
20.99,101.29,21.9,0.0218,139.46
21.0,101.32,22.05,0.02,140.51
20.99,101.29,21.99,0.0228,141.91
21.01,101.25,22.01,0.0196,143.2
21.0,101.31,22.03,0.0221,144.85
20.99,101.26,22.1,0.0177,145.67
21.01,101.3,22.06,0.02,146.42
21.01,101.33,22.07,0.0186,147.6
20.99,101.25,22.02,0.0226,148.83
20.98,101.3,21.98,0.0213,150.08
20.99,101.3,21.98,0.0183,150.77
20.99,101.25,21.99,0.0213,151.41
21.02,101.27,22.03,0.0183,152.67
20.99,101.35,22.09,0.0203,153.61
21.02,101.32,21.93,0.0222,154.66
21.0,101.34,22.04,0.018,155.65
20.98,101.29,21.99,0.0181,156.01
20.99,101.25,21.92,0.0211,156.9
21.01,101.32,21.97,0.0176,157.31
21.0,101.26,22.05,0.0183,157.39
21.0,101.26,21.92,0.0193,158.44
20.99,101.29,22.06,0.02,158.19
21.02,101.33,21.92,0.0198,159.01
21.02,101.31,21.96,0.0177,159.19
21.01,101.34,22.01,0.0223,160.02
21.01,101.3,21.92,0.0175,160.03
20.99,101.27,21.96,0.0226,160.36
21.0,101.3,21.92,0.0174,159.8
20.99,101.25,21.93,0.0204,160.06
20.98,101.27,22.05,0.0184,159.63
20.99,101.35,22.06,0.0217,160.32
20.99,101.34,21.96,0.0211,159.34
21.01,101.33,22.05,0.0193,158.92
21.01,101.33,22.06,0.0197,159.04
20.99,101.31,22.08,0.0179,158.57
21.0,101.33,21.93,0.02,157.83
20.99,101.26,22.1,0.0216,158.21
20.99,101.28,21.92,0.0217,157.59
21.0,101.34,21.96,0.0222,157.12
21.01,101.35,22.06,0.0204,155.74
20.99,101.34,21.96,0.0204,155.34
21.02,101.3,21.96,0.0201,154.39
21.01,101.31,21.97,0.0194,153.87
21.0,101.28,22.01,0.0192,153.12
21.02,101.29,21.95,0.0207,152.52
21.0,101.31,21.94,0.0184,150.96
21.01,101.31,22.06,0.0219,150.32
20.98,101.31,22.07,0.0226,148.64
20.99,101.32,22.04,0.0206,148.27
20.99,101.33,21.93,0.0191,146.9
21.01,101.28,22.07,0.0174,146.11
20.98,101.35,22.09,0.0177,145.09
21.01,101.25,21.99,0.0183,143.53
20.99,101.35,22.0,0.0171,142.14
21.0,101.29,22.02,0.0181,141.47
20.99,101.27,22.08,0.0171,139.94
20.99,101.32,21.97,0.0191,138.3
21.0,101.31,22.06,0.0172,137.16
21.01,101.32,22.07,0.0173,136.07
21.02,101.33,21.93,0.0198,134.97
21.01,101.27,21.97,0.0177,134.02
20.99,101.33,22.01,0.0228,132.66
20.98,101.27,21.9,0.0183,130.8
21.02,101.28,21.91,0.0183,130.31
20.99,101.32,22.06,0.0195,129.32
20.99,101.34,21.98,0.0193,127.26
21.02,101.32,21.95,0.0216,126.2
21.0,101.27,21.96,0.0202,124.81
20.98,101.33,22.0,0.023,123.97
21.0,101.31,22.04,0.0191,123.4
20.99,101.31,22.06,0.022,121.94
21.01,101.29,22.07,0.0177,121.38
21.01,101.3,21.93,0.0171,120.09
20.98,101.25,22.05,0.0196,118.93
21.01,101.34,22.03,0.022,118.4
20.99,101.35,22.02,0.0199,117.04
21.0,101.29,21.98,0.0177,116.43
21.01,101.28,22.02,0.0212,115.12
21.0,101.32,21.96,0.0215,114.58
20.99,101.34,22.02,0.022,113.79
20.98,101.31,21.99,0.0185,112.93
21.01,101.31,22.07,0.021,113.09
21.01,101.32,22.0,0.0186,112.21
21.01,101.27,21.91,0.0228,112.11
21.0,101.29,22.01,0.0199,111.34
20.99,101.27,22.05,0.0174,110.84
21.0,101.31,21.95,0.0173,111.02
21.02,101.27,21.97,0.0228,110.54
21.0,101.33,22.09,0.0214,109.94
20.98,101.33,22.05,0.0175,110.26
21.02,101.33,22.0,0.0171,110.09
21.02,101.25,21.97,0.0196,110.13
21.02,101.33,21.99,0.0172,109.76
21.02,101.35,22.02,0.0226,110.7
21.0,101.35,21.9,0.0192,110.63
21.02,101.28,21.99,0.0175,110.54
21.01,101.29,21.96,0.019,110.67
21.02,101.35,22.06,0.0175,111.23
20.99,101.33,22.04,0.022,111.42
20.99,101.3,22.07,0.0203,112.07
21.01,101.34,22.08,0.0226,113.23
20.99,101.35,21.99,0.0215,113.51
21.01,101.25,22.1,0.0191,114.49
21.0,101.28,21.92,0.0226,115.14
21.0,101.31,22.05,0.0214,115.18
21.01,101.33,21.9,0.0218,116.69
20.99,101.29,21.92,0.0179,117.28
21.0,101.25,21.95,0.0188,117.99
20.99,101.32,21.99,0.0203,119.11
21.01,101.3,22.0,0.0187,119.6
20.99,101.27,21.95,0.0217,121.5
21.0,101.28,21.91,0.0218,121.97
21.01,101.26,21.91,0.0228,123.22
21.01,101.3,22.06,0.0185,124.42
21.0,101.25,22.04,0.0207,125.23
20.98,101.29,21.93,0.0228,126.38
21.0,101.27,22.05,0.0197,127.95
20.99,101.25,22.07,0.0186,128.85
21.01,101.25,22.05,0.021,130.13
21.0,101.34,22.05,0.02,131.71
20.99,101.28,21.99,0.0211,132.39
20.98,101.35,21.93,0.022,134.3
21.01,101.33,22.06,0.0205,134.75
21.01,101.3,21.98,0.0175,136.78
20.99,101.31,21.99,0.017,137.54
21.0,101.26,22.09,0.0212,139.33
20.98,101.25,21.95,0.0218,139.85
20.98,101.25,21.99,0.0218,141.51
20.99,101.31,21.93,0.0194,142.07
21.0,101.35,21.98,0.0174,143.91
21.01,101.32,22.09,0.0172,144.93
20.99,101.3,21.98,0.0204,146.33
20.99,101.3,22.02,0.021,146.96
21.0,101.31,22.05,0.0185,148.04
20.99,101.26,22.07,0.0178,148.93
21.0,101.31,21.93,0.0189,150.17
20.99,101.3,21.99,0.0192,151.67
21.0,101.27,21.98,0.0227,152.54
20.98,101.27,21.9,0.0227,153.22
21.01,101.32,22.03,0.0178,154.13
20.98,101.3,22.04,0.0182,154.88
20.98,101.3,21.93,0.0184,155.28
21.0,101.33,22.09,0.0217,155.66
20.99,101.28,22.03,0.019,156.51
21.0,101.33,21.97,0.021,157.63
20.99,101.26,21.98,0.0226,157.57
21.0,101.31,22.1,0.0192,158.23
20.98,101.29,22.05,0.0171,158.51
21.0,101.26,22.05,0.0181,159.04
20.99,101.3,21.91,0.0176,158.94
20.98,101.33,22.07,0.0226,159.72
21.02,101.28,22.02,0.0181,159.44
20.99,101.34,22.07,0.0196,160.33
21.0,101.34,22.09,0.0217,159.6
21.0,101.26,21.92,0.0189,160.28
21.0,101.29,21.96,0.021,159.58
21.02,101.26,22.06,0.0187,159.7
21.0,101.29,21.97,0.0225,159.51
20.98,101.29,21.93,0.022,159.31
21.0,101.25,21.92,0.0191,159.21
21.0,101.31,22.04,0.0204,158.24
21.01,101.32,21.93,0.0225,158.0
21.0,101.31,22.08,0.0183,157.69
20.99,101.27,21.93,0.0188,157.56
20.98,101.32,21.93,0.0203,156.71
21.01,101.26,22.07,0.0181,156.26
20.99,101.31,21.91,0.021,154.97
20.98,101.33,22.03,0.0182,154.06
20.99,101.28,21.94,0.0205,153.92
21.0,101.34,21.99,0.021,152.95
20.98,101.28,22.06,0.0224,151.39
21.01,101.35,22.02,0.0211,150.77
21.01,101.26,21.97,0.0186,149.89
21.02,101.29,22.0,0.0226,148.46
20.98,101.35,22.02,0.0179,148.15
21.0,101.29,21.96,0.0199,146.49
21.01,101.28,21.9,0.02,145.57
21.0,101.26,21.9,0.0192,144.43
21.01,101.33,21.94,0.0228,143.44
20.99,101.34,22.01,0.0228,141.55
21.01,101.28,22.02,0.0185,140.58
21.01,101.35,21.95,0.0229,139.65
20.99,101.35,21.9,0.0224,138.15
21.0,101.33,21.99,0.0189,137.35
20.99,101.33,21.94,0.0204,135.39
20.98,101.32,22.07,0.0196,134.36
21.0,101.33,22.02,0.0202,133.37
21.01,101.3,22.08,0.0178,131.9
21.0,101.31,22.08,0.019,131.01
20.98,101.26,22.06,0.0189,129.79
21.01,101.35,21.93,0.0198,128.62
21.02,101.32,22.05,0.0196,127.58
21.02,101.35,22.04,0.0217,126.54
20.99,101.3,21.93,0.0185,125.07
21.01,101.32,22.04,0.0171,123.43
21.01,101.32,22.06,0.0186,123.05
21.01,101.26,21.93,0.0171,122.08
20.99,101.3,22.01,0.0186,120.67
20.99,101.35,21.97,0.0196,119.8
21.0,101.28,22.02,0.0188,118.53
20.99,101.3,21.98,0.0196,117.49
21.01,101.33,22.03,0.0188,116.59
21.02,101.27,22.09,0.0227,115.77
20.99,101.29,22.05,0.0228,115.64
21.02,101.28,21.92,0.0171,114.72
21.02,101.33,22.06,0.0225,113.45
21.02,101.32,21.9,0.017,113.01
21.01,101.32,21.9,0.0218,112.91
21.01,101.31,22.05,0.0214,112.25
21.01,101.26,22.05,0.0174,111.16
21.01,101.34,22.06,0.0192,110.9
20.99,101.28,22.0,0.0174,110.75
20.98,101.32,21.95,0.0229,110.48
20.99,101.29,22.08,0.0193,110.67
21.02,101.3,22.02,0.0201,110.42
21.02,101.3,22.07,0.0175,110.02
20.99,101.34,22.03,0.0229,110.1
21.0,101.31,22.07,0.021,110.13
20.99,101.29,21.98,0.0179,110.15
